order,contents,kind,manuscript
4.2.3.12.20,החושב,word,K
4.2.3.12.21,לשלח,word,K
4.2.3.12.22,יד,word,K
4.2.3.12.23,בפקדון,word,K
4.2.3.12.24,בית,word,K
4.2.3.12.25,שמאי,word,K
4.2.3.12.26,אומרים,word,K
4.2.3.12.27,חייב,word,K
4.2.3.12.28,ובית,word,K
4.2.3.12.29,הלל,word,K
4.2.3.12.30,אומרים,word,K
4.2.3.12.31,אינו,word,K
4.2.3.12.32,חייב,word,K
4.2.3.12.33,עד,word,K
4.2.3.12.34,שישלח,word,K
4.2.3.12.35,בו,word,K
4.2.3.12.36,יד,word,K
4.2.3.12.37,שנאמר,word,K
4.2.3.12.38,אם,word,K
4.2.3.12.39,לא,word,K
4.2.3.12.40,שלח,word,K
4.2.3.12.41,ידו,word,K
4.2.3.12.42,במלאכת,word,K
4.2.3.12.43,רעהו,word,K
4.2.3.12.44,כיצד,word,K
4.2.3.12.45,הטה,word,K
4.2.3.12.46,את,word,K
4.2.3.12.47,החבית,word,K
4.2.3.12.48,ונטל,word,K
4.2.3.12.49,הימנה,word,K
4.2.3.12.50,רביעית,word,K
4.2.3.12.51,ונשברה,word,K
4.2.3.12.52,אינו,word,K
4.2.3.12.53,משלם,word,K
4.2.3.12.54,אלא,word,K
4.2.3.12.55,רביעית,word,K
4.2.3.12.56,הגביהה,word,K
4.2.3.12.57,ונטל,word,K
4.2.3.12.58,הימנה,word,K
4.2.3.12.59,רביעית,word,K
4.2.3.12.60,ונשברה,word,K
4.2.3.12.61,משלם,word,K
4.2.3.12.62,דמי,word,K
4.2.3.12.63,כולה,word,K
4.2.3.T,trailer,paratext,K
4.2.4,div3,div,K
4.2.4.H,head,paratext,K
4.2.4.H.1,פרק,paratext,K
4.2.4.H.2,ד,paratext,K
4.2.4.1,ab,misnhah,K
4.2.4.1.1,הזהב,word,K
4.2.4.1.2,קונה,word,K
4.2.4.1.3,את,word,K
4.2.4.1.4,הכסף,word,K
4.2.4.1.5,והכסף,word,K
4.2.4.1.6,אינו,word,K
4.2.4.1.7,קונה,word,K
4.2.4.1.8,את,word,K
4.2.4.1.9,הזהב,word,K
4.2.4.1.10,הנחושת,word,K
4.2.4.1.11,קונה,word,K
4.2.4.1.12,את,word,K
4.2.4.1.13,הכסף,word,K
4.2.4.1.14,והכסף,word,K
4.2.4.1.15,אינו,word,K
4.2.4.1.16,קונה,word,K
4.2.4.1.17,את,word,K
4.2.4.1.18,הנחושת,word,K
4.2.4.1.19,מעות,word,K
4.2.4.1.20,הרעות,word,K
4.2.4.1.21,קונות,word,K
4.2.4.1.22,את,word,K
4.2.4.1.23,היפות,word,K
4.2.4.1.24,והיפות,word,K
4.2.4.1.25,אינן,word,K
4.2.4.1.26,קונות,word,K
4.2.4.1.27,את,word,K
4.2.4.1.28,הרעות,word,K
4.2.4.1.29,אסימון,word,K
4.2.4.1.30,קונה,word,K
4.2.4.1.31,את,word,K
4.2.4.1.32,המטבע,word,K
4.2.4.1.33,והמטבע,word,K
4.2.4.1.34,אינו,word,K
4.2.4.1.35,קונה,word,K
4.2.4.1.36,את,word,K
4.2.4.1.37,אסימון,word,K
4.2.4.1.38,מטלטלין,word,K
4.2.4.1.39,קונים,word,K
4.2.4.1.40,את,word,K
4.2.4.1.41,המטבע,word,K
4.2.4.1.42,והמטבע,word,K
4.2.4.1.43,אינו,word,K
4.2.4.1.44,קונה,word,K
4.2.4.1.45,את,word,K
4.2.4.1.46,המטלטלין,word,K
4.2.4.1.47,זה,word,K
4.2.4.1.48,הכלל,word,K
4.2.4.1.49,כל,word,K
4.2.4.1.50,המטלטלין,word,K
4.2.4.1.51,קונין,word,K
4.2.4.1.52,זה,word,K
4.2.4.1.53,את,word,K
4.2.4.1.54,זה,word,K
4.2.4.2,ab,misnhah,K
4.2.4.2.1,כיצד,word,K
4.2.4.2.2,משך,word,K
4.2.4.2.3,הימנו,word,K
4.2.4.2.4,פירות,word,K
4.2.4.2.5,ולא,word,K
4.2.4.2.6,נתן,word,K
4.2.4.2.7,לו,word,K
4.2.4.2.8,מעות,word,K
4.2.4.2.9,אינו,word,K
4.2.4.2.10,יכול,word,K
4.2.4.2.11,לחזור,word,K
4.2.4.2.12,בו,word,K
4.2.4.2.13,נתן,word,K
4.2.4.2.14,לו,word,K
4.2.4.2.15,מעות,word,K
4.2.4.2.16,ולא,word,K
4.2.4.2.17,משך,word,K
4.2.4.2.18,הימנו,word,K
4.2.4.2.19,פרות,word,K
4.2.4.2.20,יכול,word,K
4.2.4.2.21,לחזר,word,K
4.2.4.2.22,בו,word,K
4.2.4.2.23,אבל,word,K
4.2.4.2.24,אמרו,word,K
4.2.4.2.25,מי,word,K
4.2.4.2.26,שפרע,word,K
4.2.4.2.27,מאנשי,word,K
4.2.4.2.28,דור,word,K
4.2.4.2.29,המבול,word,K
4.2.4.2.30,ומדור,word,K
4.2.4.2.31,הפלגה,word,K
4.2.4.2.32,הוא,word,K
4.2.4.2.33,עתיד,word,K
4.2.4.2.34,להפרע,word,K
4.2.4.2.35,ממי,word,K
4.2.4.2.36,שאינו,word,K
4.2.4.2.37,עומד,word,K
4.2.4.2.38,בדבורו,word,K
4.2.4.2.39,רבי,word,K
4.2.4.2.40,שמעון,word,K
4.2.4.2.41,אומר,word,K
4.2.4.2.42,כל,word,K
4.2.4.2.43,שהכסף,word,K
4.2.4.2.44,בידו,word,K
4.2.4.2.45,ידו,word,K
4.2.4.2.46,על,word,K
4.2.4.2.47,העליונה,word,K
4.2.4.3,ab,misnhah,K
4.2.4.3.1,האונאה,word,K
4.2.4.3.2,ארבעה,word,K
4.2.4.3.3,כסף,word,K
4.2.4.3.4,מעשרים,word,K
4.2.4.3.5,וארבעה,word,K
4.2.4.3.6,כסף,word,K
4.2.4.3.7,לסלע,word,K
4.2.4.3.8,שתות,word,K
4.2.4.3.9,למקח,word,K
4.2.4.3.10,עד,word,K
4.2.4.3.11,מתי,word,K
4.2.4.3.12,מותר,word,K
4.2.4.3.13,להחזיר,word,K
4.2.4.3.14,עד,word,K
4.2.4.3.15,כדי,word,K
4.2.4.3.16,שיראה,word,K
4.2.4.3.17,לתגר,word,K
4.2.4.3.18,או,word,K
4.2.4.3.19,לקרובו,word,K
4.2.4.3.20,הורה,word,K
4.2.4.3.21,רבי,word,K
4.2.4.3.22,טרפון,word,K
4.2.4.3.23,בלוד,word,K
4.2.4.3.24,האונאה,word,K
4.2.4.3.25,שמונה,word,K
4.2.4.3.26,כסף,word,K
4.2.4.3.27,לסלע,word,K
4.2.4.3.28,שליש,word,K
4.2.4.3.29,למקח,word,K
4.2.4.3.30,ושמחו,word,K
4.2.4.3.31,תגרי,word,K
4.2.4.3.32,לוד,word,K
4.2.4.3.33,אמר,word,K
4.2.4.3.34,להם,word,K
4.2.4.3.35,כל,word,K
4.2.4.3.36,היום,word,K
4.2.4.3.37,מותר,word,K
4.2.4.3.38,להחזיר,word,K
4.2.4.3.39,אמרו,word,K
4.2.4.3.40,לו,word,K
4.2.4.3.41,יניח,word,K
4.2.4.3.42,לנו,word,K
4.2.4.3.43,רבי,word,K
4.2.4.3.44,טרפון,word,K
4.2.4.3.45,במקומנו,word,K
4.2.4.3.46,וחזרו,word,K
4.2.4.3.47,לדברי,word,K
4.2.4.3.48,חכמים,word,K
4.2.4.4,ab,misnhah,K
4.2.4.4.1,אחד,word,K
4.2.4.4.2,הלוקח,word,K
4.2.4.4.3,ואחד,word,K
4.2.4.4.4,המוכר,word,K
4.2.4.4.5,יש,word,K
4.2.4.4.6,להן,word,K
4.2.4.4.7,אונאה,word,K
4.2.4.4.8,כשם,word,K
4.2.4.4.9,שאונאה,word,K
4.2.4.4.10,להדיוט,word,K
4.2.4.4.11,כך,word,K
4.2.4.4.12,אונאה,word,K
4.2.4.4.13,לתגר,word,K
4.2.4.4.14,רבי,word,K
4.2.4.4.15,יהודה,word,K
4.2.4.4.16,אומר,word,K
4.2.4.4.17,אין,word,K
4.2.4.4.18,אונאה,word,K
4.2.4.4.19,לתגר,word,K
4.2.4.4.20,מי,word,K
4.2.4.4.21,שהוטל,word,K
4.2.4.4.22,עליו,word,K
4.2.4.4.23,ידו,word,K
4.2.4.4.24,על,word,K
4.2.4.4.25,העליונה,word,K
4.2.4.4.26,רצה,word,K
4.2.4.4.27,אומר,word,K
4.2.4.4.28,תן,word,K
4.2.4.4.29,לי,word,K
4.2.4.4.30,מעותי,word,K
4.2.4.4.31,או,word,K
4.2.4.4.32,תן,word,K
4.2.4.4.33,לי,word,K
4.2.4.4.34,מה,word,K
4.2.4.4.35,שאוניתני,word,K
4.2.4.5,ab,misnhah,K
4.2.4.5.1,כמה,word,K
4.2.4.5.2,תהא,word,K
4.2.4.5.3,הסלע,word,K
4.2.4.5.4,חסרה,word,K
4.2.4.5.5,ולא,word,K
4.2.4.5.6,יהא,word,K
4.2.4.5.7,בה,word,K
4.2.4.5.8,אונאה,word,K
4.2.4.5.9,רבי,word,K
4.2.4.5.10,מאיר,word,K
4.2.4.5.11,אומר,word,K
4.2.4.5.12,ארבעה,word,K
4.2.4.5.13,איסרין,word,K
4.2.4.5.14,אסר,word,K
4.2.4.5.15,לדינר,word,K
4.2.4.5.16,רבי,word,K
4.2.4.5.17,יהודה,word,K
4.2.4.5.18,אומר,word,K
4.2.4.5.19,ארבעה,word,K
4.2.4.5.20,פונדיונות,word,K
4.2.4.5.21,פונדיון,word,K
4.2.4.5.22,לדינר,word,K
4.2.4.5.23,רבי,word,K
4.2.4.5.24,שמעון,word,K
4.2.4.5.25,אומר,word,K
4.2.4.5.26,שמנה,word,K
4.2.4.5.27,פונדיונות,word,K
4.2.4.5.28,שני,word,K
4.2.4.5.29,פונדיונות,word,K
4.2.4.5.30,לדינר,word,K
4.2.4.6,ab,misnhah,K
4.2.4.6.1,עד,word,K
4.2.4.6.2,מתי,word,K
4.2.4.6.3,מותר,word,K
4.2.4.6.4,להחזיר,word,K
4.2.4.6.5,בכרכים,word,K
4.2.4.6.6,עד,word,K
4.2.4.6.7,כדי,word,K
4.2.4.6.8,שיראה,word,K
4.2.4.6.9,לשולחני,word,K
4.2.4.6.10,ובכפרים,word,K
4.2.4.6.11,עד,word,K
4.2.4.6.12,ערבי,word,K
4.2.4.6.13,שבתות,word,K
4.2.4.6.14,אם,word,K
4.2.4.6.15,היה,word,K
4.2.4.6.16,מכירה,word,K
4.2.4.6.17,אפילו,word,K
4.2.4.6.18,לאחר,word,K
4.2.4.6.19,שנים,word,K
4.2.4.6.20,עשר,word,K
4.2.4.6.21,חדש,word,K
4.2.4.6.22,מקבלה,word,K
4.2.4.6.23,הימנו,word,K
4.2.4.6.24,ואין,word,K
4.2.4.6.25,לו,word,K
4.2.4.6.26,עליו,word,K
4.2.4.6.27,אלא,word,K
4.2.4.6.28,תרעומת,word,K
4.2.4.6.29,ונותנה,word,K
4.2.4.6.30,למעשר,word,K
4.2.4.6.31,שני,word,K
4.2.4.6.32,ואינו,word,K
4.2.4.6.33,חושש,word,K
4.2.4.6.34,שאינו,word,K
4.2.4.6.35,אלא,word,K
4.2.4.6.36,נפש,word,K
4.2.4.6.37,רעה,word,K
4.2.4.7,ab,misnhah,K
4.2.4.7.1,האונאה,word,K
4.2.4.7.2,ארבע,word,K
4.2.4.7.3,כסף,word,K
4.2.4.7.4,והטענה,word,K
4.2.4.7.5,שתי,word,K
4.2.4.7.6,כסף,word,K
4.2.4.7.7,וההודאה,word,K
4.2.4.7.8,שוה,word,K
4.2.4.7.9,פרוטה,word,K
4.2.4.7.10,חמש,word,K
4.2.4.7.11,פרוטות,word,K
4.2.4.7.12,הן,word,K
4.2.4.7.13,ההודאה,word,K
4.2.4.7.14,שוה,word,K
4.2.4.7.15,פרוטה,word,K
4.2.4.7.16,והאשה,word,K
4.2.4.7.17,מתקדשת,word,K
4.2.4.7.18,בשוה,word,K
4.2.4.7.19,פרוטה,word,K
4.2.4.7.20,והנהנה,word,K
4.2.4.7.21,בשוה,word,K
4.2.4.7.22,פרוטה,word,K
4.2.4.7.23,מן,word,K
4.2.4.7.24,ההקדש,word,K
4.2.4.7.25,מעל,word,K
4.2.4.7.26,והמוצא,word,K
4.2.4.7.27,שוה,word,K
4.2.4.7.28,פרוטה,word,K
4.2.4.7.29,חייב,word,K
4.2.4.7.30,להכריז,word,K
4.2.4.7.31,והגוזל,word,K
4.2.4.7.32,את,word,K
4.2.4.7.33,חברו,word,K
4.2.4.7.34,שוה,word,K
4.2.4.7.35,פרוטה,word,K
4.2.4.7.36,ונשבע,word,K
4.2.4.7.37,לו,word,K
4.2.4.7.38,יוליכנו,word,K
4.2.4.7.39,אחריו,word,K
4.2.4.7.40,אפילו,word,K
4.2.4.7.41,למדי,word,K
4.2.4.8,ab,misnhah,K
4.2.4.8.1,חמשה,word,K
4.2.4.8.2,חומשין,word,K
4.2.4.8.3,הן,word,K
4.2.4.8.4,האוכל,word,K
4.2.4.8.5,תרומה,word,K
4.2.4.8.6,ותרומת,word,K
4.2.4.8.7,מעשר,word,K
4.2.4.8.8,ותרומת,word,K
4.2.4.8.9,מעשר,word,K
4.2.4.8.10,של,word,K
4.2.4.8.11,דמאי,word,K
4.2.4.8.12,והחלה,word,K
4.2.4.8.13,והבכורים,word,K
4.2.4.8.14,מוסיף,word,K
4.2.4.8.15,חומש,word,K
4.2.4.8.16,והפודה,word,K
4.2.4.8.17,נטע,word,K
4.2.4.8.18,רבעי,word,K
4.2.4.8.19,ומעשר,word,K
4.2.4.8.20,שני,word,K
4.2.4.8.21,שלו,word,K
4.2.4.8.22,מוסיף,word,K
4.2.4.8.23,חומש,word,K
4.2.4.8.24,הפודה,word,K
4.2.4.8.25,את,word,K
4.2.4.8.26,הקדשו,word,K
4.2.4.8.27,מוסיף,word,K
4.2.4.8.28,חומש,word,K
4.2.4.8.29,הנהנה,word,K
4.2.4.8.30,בשוה,word,K
4.2.4.8.31,פרוטה,word,K
4.2.4.8.32,מן,word,K
4.2.4.8.33,ההקדש,word,K
4.2.4.8.34,מוסיף,word,K
4.2.4.8.35,חומש,word,K
4.2.4.8.36,והגוזל,word,K
4.2.4.8.37,את,word,K
4.2.4.8.38,חבירו,word,K
4.2.4.8.39,שוה,word,K
4.2.4.8.40,פרוטה,word,K
4.2.4.8.41,ונשבע,word,K
4.2.4.8.42,לו,word,K
4.2.4.8.43,מוסיף,word,K
4.2.4.8.44,חומש,word,K
4.2.4.9,ab,misnhah,K
4.2.4.9.1,אלו,word,K
4.2.4.9.2,דברים,word,K
4.2.4.9.3,שאין,word,K
4.2.4.9.4,להם,word,K
4.2.4.9.5,אונאה,word,K
4.2.4.9.6,העבדים,word,K
4.2.4.9.7,והשטרות,word,K
4.2.4.9.8,והקרקעות,word,K
4.2.4.9.9,וההקדשות,word,K
4.2.4.9.10,אין,word,K
4.2.4.9.11,להן,word,K
4.2.4.9.12,לא,word,K
4.2.4.9.13,תשלומי,word,K
4.2.4.9.14,כפל,word,K
4.2.4.9.15,ולא,word,K
4.2.4.9.16,תשלומי,word,K
4.2.4.9.17,ארבעה,word,K
4.2.4.9.18,וחמשה,word,K
4.2.4.9.19,שומר,word,K
4.2.4.9.20,חנם,word,K
4.2.4.9.21,אינו,word,K
4.2.4.9.22,נשבע,word,K
4.2.4.9.23,ונושא,word,K
4.2.4.9.24,שכר,word,K
4.2.4.9.25,אינו,word,K
4.2.4.9.26,משלם,word,K
4.2.4.9.27,רבי,word,K
4.2.4.9.28,שמעון,word,K
4.2.4.9.29,אומר,word,K
4.2.4.9.30,קדשים,word,K
4.2.4.9.31,שהוא,word,K
4.2.4.9.32,חייב,word,K
4.2.4.9.33,באחריותן,word,K
4.2.4.9.34,יש,word,K
4.2.4.9.35,להן,word,K
4.2.4.9.36,אונאה,word,K
4.2.4.9.37,ושאינו,word,K
4.2.4.9.38,חייב,word,K
4.2.4.9.39,באחריותן,word,K
4.2.4.9.40,אין,word,K
4.2.4.9.41,להן,word,K
4.2.4.9.42,אונאה,word,K
4.2.4.9.43,רבי,word,K
4.2.4.9.44,יהודה,word,K
4.2.4.9.45,אומר,word,K
4.2.4.9.46,אף,word,K
4.2.4.9.47,המוכר,word,K
4.2.4.9.48,ספר,word,K
4.2.4.9.49,תורה,word,K
4.2.4.9.50,בהמה,word,K
4.2.4.9.51,ומרגלית,word,K
4.2.4.9.52,אין,word,K
4.2.4.9.53,להם,word,K
4.2.4.9.54,אונאה,word,K
4.2.4.9.55,אמרו,word,K
4.2.4.9.56,לו,word,K
4.2.4.9.57,לא,word,K
4.2.4.9.58,אמרו,word,K
4.2.4.9.59,אלא,word,K
4.2.4.9.60,את,word,K
4.2.4.9.61,אלו,word,K
4.2.4.10,ab,misnhah,K
4.2.4.10.1,כשם,word,K
4.2.4.10.2,שאונאה,word,K
4.2.4.10.3,במקח,word,K
4.2.4.10.4,וממכר,word,K
4.2.4.10.5,כך,word,K
4.2.4.10.6,אונאה,word,K
4.2.4.10.7,בדברים,word,K
4.2.4.10.8,לא,word,K
4.2.4.10.9,יאמר,word,K
4.2.4.10.10,לו,word,K
4.2.4.10.11,בכמה,word,K
4.2.4.10.12,חפץ,word,K
4.2.4.10.13,זה,word,K
4.2.4.10.14,והוא,word,K
4.2.4.10.15,אינו,word,K
4.2.4.10.16,רוצה,word,K
4.2.4.10.17,ליקח,word,K
4.2.4.10.18,אם,word,K
4.2.4.10.19,היה,word,K
4.2.4.10.20,בעל,word,K
4.2.4.10.21,תשובה,word,K
4.2.4.10.22,לא,word,K
4.2.4.10.23,יאמר,word,K
4.2.4.10.24,לו,word,K
4.2.4.10.25,זכר,word,K
4.2.4.10.26,מעשיך,word,K
4.2.4.10.27,הראשונים,word,K
4.2.4.10.28,אם,word,K
4.2.4.10.29,הוא,word,K
4.2.4.10.30,בן,word,K
4.2.4.10.31,גרים,word,K
4.2.4.10.32,לא,word,K
4.2.4.10.33,יאמר,word,K
4.2.4.10.34,לו,word,K
4.2.4.10.35,זכור,word,K
4.2.4.10.36,מעשה,word,K
4.2.4.10.37,אבותיך,word,K
4.2.4.10.38,שנאמר,word,K
4.2.4.10.39,וגר,word,K
4.2.4.10.40,לא,word,K
4.2.4.10.41,תונה,word,K
4.2.4.10.42,ולא,word,K
4.2.4.10.43,תלחצנו,word,K
4.2.4.11,ab,misnhah,K
4.2.4.11.1,אין,word,K
4.2.4.11.2,מערבין,word,K
4.2.4.11.3,פירות,word,K
4.2.4.11.4,בפירות,word,K
4.2.4.11.5,אפילו,word,K
4.2.4.11.6,חדשים,word,K
4.2.4.11.7,בחדשים,word,K
4.2.4.11.8,ואין,word,K
4.2.4.11.9,צריך,word,K
4.2.4.11.10,לומר,word,K
4.2.4.11.11,חדשים,word,K
4.2.4.11.12,בישנים,word,K
4.2.4.11.13,באמת,word,K
4.2.4.11.14,ביין,word,K
4.2.4.11.15,התירו,word,K
4.2.4.11.16,לערב,word,K
4.2.4.11.17,קשה,word,K
4.2.4.11.18,ברך,word,K
4.2.4.11.19,מפני,word,K
4.2.4.11.20,שהוא,word,K
4.2.4.11.21,משביחו,word,K
4.2.4.11.22,אין,word,K
4.2.4.11.23,מערבין,word,K
4.2.4.11.24,שמרי,word,K
4.2.4.11.25,יין,word,K
4.2.4.11.26,ביין,word,K
4.2.4.11.27,אבל,word,K
4.2.4.11.28,נותן,word,K
4.2.4.11.29,לו,word,K
4.2.4.11.30,את,word,K
4.2.4.11.31,שמריו,word,K
4.2.4.11.32,מי,word,K
4.2.4.11.33,שנתערב,word,K
4.2.4.11.34,מים,word,K
4.2.4.11.35,ביינו,word,K
4.2.4.11.36,לא,word,K
4.2.4.11.37,ימכרנו,word,K
4.2.4.11.38,בחנות,word,K
4.2.4.11.39,אלא,word,K
4.2.4.11.40,אם,word,K
4.2.4.11.41,כן,word,K
4.2.4.11.42,הודיעו,word,K
4.2.4.11.43,ולא,word,K
4.2.4.11.44,לתגר,word,K
4.2.4.11.45,אף,word,K
4.2.4.11.46,על,word,K
4.2.4.11.47,פי,word,K
4.2.4.11.48,שהודיעו,word,K
4.2.4.11.49,שאינו,word,K
4.2.4.11.50,אלא,word,K
4.2.4.11.51,לרמות,word,K
4.2.4.11.52,בו,word,K
4.2.4.11.53,מקום,word,K
4.2.4.11.54,שנהגו,word,K
4.2.4.11.55,להטיל,word,K
4.2.4.11.56,מים,word,K
4.2.4.11.57,ביין,word,K
4.2.4.11.58,יטילו,word,K
4.2.4.12,ab,misnhah,K
4.2.4.12.1,התגר,word,K
4.2.4.12.2,נוטל,word,K
4.2.4.12.3,מחמש,word,K
4.2.4.12.4,גרנות,word,K
4.2.4.12.5,ונותן,word,K
4.2.4.12.6,לתוך,word,K
4.2.4.12.7,מגורה,word,K
4.2.4.12.8,אחת,word,K
4.2.4.12.9,מחמש,word,K
4.2.4.12.10,גתות,word,K
4.2.4.12.11,ונותן,word,K
4.2.4.12.12,לתוך,word,K
4.2.4.12.13,פיטם,word,K
4.2.4.12.14,אחד,word,K
4.2.4.12.15,ובלבד,word,K
4.2.4.12.16,שלא,word,K
4.2.4.12.17,יהא,word,K
4.2.4.12.18,מתכוין,word,K
4.2.4.12.19,לערב,word,K
4.2.4.12.20,רבי,word,K
4.2.4.12.21,יהודה,word,K
4.2.4.12.22,אומר,word,K
4.2.4.12.23,לא,word,K
4.2.4.12.24,יחלק,word,K
4.2.4.12.25,החנוני,word,K
4.2.4.12.26,קליות,word,K
4.2.4.12.27,ואגוזין,word,K
4.2.4.12.28,לתינוקות,word,K
4.2.4.12.29,מפני,word,K
4.2.4.12.30,שהוא,word,K
4.2.4.12.31,מרגילן,word,K
4.2.4.12.32,לבוא,word,K
4.2.4.12.33,אצלו,word,K
4.2.4.12.34,וחכמים,word,K
4.2.4.12.35,מתירין,word,K
4.2.4.12.36,ולא,word,K
4.2.4.12.37,יפחת,word,K
4.2.4.12.38,את,word,K
4.2.4.12.39,השער,word,K
4.2.4.12.40,וחכמים,word,K
4.2.4.12.41,אומרים,word,K
4.2.4.12.42,זכור,word,K
4.2.4.12.43,לטוב,word,K
4.2.4.12.44,לא,word,K
4.2.4.12.45,יבור,word,K
4.2.4.12.46,את,word,K
4.2.4.12.47,הגריסין,word,K
4.2.4.12.48,דברי,word,K
4.2.4.12.49,אבא,word,K
4.2.4.12.50,שאול,word,K
4.2.4.12.51,וחכמים,word,K
4.2.4.12.52,מתירין,word,K
4.2.4.12.53,ומודים,word,K
4.2.4.12.54,שלא,word,K
4.2.4.12.55,יבור,word,K
4.2.4.12.56,מעל,word,K
4.2.4.12.57,פי,word,K
4.2.4.12.58,מגורה,word,K
4.2.4.12.59,שאינו,word,K
4.2.4.12.60,אלא,word,K
4.2.4.12.61,כגונב,word,K
4.2.4.12.62,את,word,K
4.2.4.12.63,העין,word,K
4.2.4.12.64,אין,word,K
4.2.4.12.65,מפרכסין,word,K
4.2.4.12.66,לא,word,K
4.2.4.12.67,את,word,K
4.2.4.12.68,האדם,word,K
4.2.4.12.69,ולא,word,K
4.2.4.12.70,את,word,K
4.2.4.12.71,הבהמה,word,K
4.2.4.12.72,ולא,word,K
4.2.4.12.73,את,word,K
4.2.4.12.74,הכלים,word,K
4.2.4.T,trailer,paratext,K
4.2.5,div3,div,K
4.2.5.H,head,paratext,K
4.2.5.H.1,פרק,paratext,K
4.2.5.H.2,ה,paratext,K
4.2.5.1,ab,misnhah,K
4.2.5.1.1,איזהו,word,K
4.2.5.1.2,נשך,word,K
4.2.5.1.3,ואיזהו,word,K
4.2.5.1.4,תרבית,word,K
4.2.5.1.5,איזהו,word,K
4.2.5.1.6,נשך,word,K
4.2.5.1.7,המלוה,word,K
4.2.5.1.8,סלע,word,K
4.2.5.1.9,בחמשה,word,K
4.2.5.1.10,דינרין,word,K
4.2.5.1.11,סאתים,word,K
4.2.5.1.12,חטין,word,K
4.2.5.1.13,בשלש,word,K
4.2.5.1.14,מפני,word,K
4.2.5.1.15,שהוא,word,K
4.2.5.1.16,נושך,word,K
4.2.5.1.17,ואיזהו,word,K
4.2.5.1.18,תרבית,word,K
4.2.5.1.19,המרבה,word,K
4.2.5.1.20,בפירות,word,K
4.2.5.1.21,כיצד,word,K
4.2.5.1.22,לקח,word,K
4.2.5.1.23,הימנו,word,K
4.2.5.1.24,חטין,word,K
4.2.5.1.25,בדינר,word,K
4.2.5.1.26,זהב,word,K
4.2.5.1.27,הכור,word,K
4.2.5.1.28,וכן,word,K
4.2.5.1.29,השער,word,K
4.2.5.1.30,עמדו,word,K
4.2.5.1.31,חטין,word,K
4.2.5.1.32,בשלשים,word,K
4.2.5.1.33,דינרין,word,K
4.2.5.1.34,אמר,word,K
4.2.5.1.35,לו,word,K
4.2.5.1.36,תן,word,K
4.2.5.1.37,לי,word,K
4.2.5.1.38,חטי,word,K
4.2.5.1.39,שאני,word,K
4.2.5.1.40,רוצה,word,K
4.2.5.1.41,למכרן,word,K
4.2.5.1.42,וליקח,word,K
4.2.5.1.43,בהן,word,K
4.2.5.1.44,יין,word,K
4.2.5.1.45,אמר,word,K
4.2.5.1.46,לו,word,K
4.2.5.1.47,הרי,word,K
4.2.5.1.48,חטיך,word,K
4.2.5.1.49,עשויות,word,K
4.2.5.1.50,עלי,word,K
4.2.5.1.51,בשלשים,word,K
4.2.5.1.52,והרי,word,K
4.2.5.1.53,לך,word,K
4.2.5.1.54,אצלי,word,K
4.2.5.1.55,בהן,word,K
4.2.5.1.56,יין,word,K
4.2.5.1.57,ויין,word,K
4.2.5.1.58,אין,word,K
4.2.5.1.59,לו,word,K
4.2.5.2,ab,misnhah,K
4.2.5.2.1,המלוה,word,K
4.2.5.2.2,את,word,K
4.2.5.2.3,חברו,word,K
4.2.5.2.4,לא,word,K
4.2.5.2.5,ידור,word,K
4.2.5.2.6,בחצרו,word,K
4.2.5.2.7,חנם,word,K
4.2.5.2.8,ולא,word,K
4.2.5.2.9,ישכר,word,K
4.2.5.2.10,ממנו,word,K
4.2.5.2.11,בפחות,word,K
4.2.5.2.12,מפני,word,K
4.2.5.2.13,שהוא,word,K
4.2.5.2.14,רבית,word,K
4.2.5.2.15,מרבין,word,K
4.2.5.2.16,על,word,K
4.2.5.2.17,השכר,word,K
4.2.5.2.18,ואין,word,K
4.2.5.2.19,מרבין,word,K
4.2.5.2.20,על,word,K
4.2.5.2.21,המכר,word,K
4.2.5.2.22,כיצד,word,K
4.2.5.2.23,השכיר,word,K
4.2.5.2.24,לו,word,K
4.2.5.2.25,את,word,K
4.2.5.2.26,חצרו,word,K
4.2.5.2.27,ואמר,word,K
4.2.5.2.28,לו,word,K
4.2.5.2.29,אם,word,K
4.2.5.2.30,מעכשיו,word,K
4.2.5.2.31,אתה,word,K
4.2.5.2.32,נותן,word,K
4.2.5.2.33,לי,word,K
4.2.5.2.34,הרי,word,K
4.2.5.2.35,הוא,word,K
4.2.5.2.36,לך,word,K
4.2.5.2.37,בעשר,word,K
4.2.5.2.38,סלעים,word,K
4.2.5.2.39,לשנה,word,K
4.2.5.2.40,ואם,word,K
4.2.5.2.41,של,word,K
4.2.5.2.42,חדש,word,K
4.2.5.2.43,בחדש,word,K
4.2.5.2.44,בסלע,word,K
4.2.5.2.45,לחדש,word,K
4.2.5.2.46,מותר,word,K
4.2.5.2.47,מכר,word,K
4.2.5.2.48,לו,word,K
4.2.5.2.49,את,word,K
4.2.5.2.50,שדהו,word,K
4.2.5.2.51,ואמר,word,K
4.2.5.2.52,לו,word,K
4.2.5.2.53,אם,word,K
4.2.5.2.54,מעכשיו,word,K
4.2.5.2.55,אתה,word,K
4.2.5.2.56,נותן,word,K
4.2.5.2.57,לי,word,K
4.2.5.2.58,הרי,word,K
4.2.5.2.59,היא,word,K
4.2.5.2.60,שלך,word,K
4.2.5.2.61,באלף,word,K
4.2.5.2.62,זוז,word,K
