order,contents,kind,manuscript
136vA,cb,ms_structure_new_column,K
136vA.1,lb,ms_layout_line_break,K
4.2.5.2.32,נותן,word,K
4.2.5.2.33,לי,word,K
4.2.5.2.34,הרי,word,K
4.2.5.2.35,הוא,word,K
4.2.5.2.36,לך,word,K
4.2.5.2.37,בעשר,word,K
4.2.5.2.38,סלעים,word,K
136vA.2,lb,ms_layout_line_break,K
4.2.5.2.39,[ל]שנה,word,K
4.2.5.2.40,ואם,word,K
4.2.5.2.41,שלחודש,word,K
4.2.5.2.42,בחדש,word,K
4.2.5.2.43,מסלע,word,K
136vA.3,lb,ms_layout_line_break,K
4.2.5.2.44,בחודש,word,K
4.2.5.2.45,מותר,word,K
4.2.5.2.46,מכר,word,K
4.2.5.2.47,לו,word,K
4.2.5.2.48,את,word,K
4.2.5.2.49,השדה,word,K
136vA.4,lb,ms_layout_line_break,K
4.2.5.2.50,[ו]אמ׳,word,K
4.2.5.2.51,לו,word,K
4.2.5.2.52,אם,word,K
4.2.5.2.53,מעכשיו,word,K
4.2.5.2.54,אתה,word,K
4.2.5.2.55,נותן,word,K
4.2.5.2.56,לי,word,K
4.2.5.2.57,הרי,word,K
136vA.5,lb,ms_layout_line_break,K
4.2.5.2.58,היא,word,K
4.2.5.2.59,לך,word,K
4.2.5.2.60,באלף,word,K
4.2.5.2.61,זוז,word,K
4.2.5.2.62,ואם,word,K
4.2.5.2.63,לגורן,word,K
4.2.5.2.64,בשנים,word,K
136vA.6,lb,ms_layout_line_break,K
4.2.5.2.65,עשר,word,K
4.2.5.2.66,מנה,word,K
4.2.5.2.67,אסור,word,K
4.2.5.3,ab,milestone,K
4.2.5.3.1,מכר,word,K
4.2.5.3.2,לו,word,K
4.2.5.3.3,את,word,K
136vA.7,lb,ms_layout_line_break,K
4.2.5.3.4,השדה,word,K
4.2.5.3.5,ונתן,word,K
4.2.5.3.6,לו,word,K
4.2.5.3.7,מקצת,word,K
4.2.5.3.8,דמים,word,K
4.2.5.3.9,אמ׳,word,K
4.2.5.3.10,לו,word,K
136vA.8,lb,ms_layout_line_break,K
4.2.5.3.11,אמתי,word,K
4.2.5.3.12,שתירצה,word,K
4.2.5.3.13,הבא,word,K
4.2.5.3.14,מעות,word,K
4.2.5.3.15,וטול,word,K
136vA.9,lb,ms_layout_line_break,K
4.2.5.3.16,את,word,K
4.2.5.3.17,שלך,word,K
4.2.5.3.18,אסור,word,K
4.2.5.3.19,הילווהו,word,K
4.2.5.3.20,על,word,K
4.2.5.3.21,שדהו,word,K
136vA.10,lb,ms_layout_line_break,K
4.2.5.3.22,ואמ׳,word,K
4.2.5.3.23,לו,word,K
4.2.5.3.24,אם,word,K
4.2.5.3.25,אין,word,K
4.2.5.3.26,אתה,word,K
4.2.5.3.27,נותן,word,K
4.2.5.3.28,לי,word,K
4.2.5.3.29,מיכן,word,K
136vA.11,lb,ms_layout_line_break,K
4.2.5.3.30,ועד,word,K
4.2.5.3.31,שלוש,word,K
4.2.5.3.32,שנים,word,K
4.2.5.3.33,הרי,word,K
4.2.5.3.34,היא,word,K
4.2.5.3.35,שלי,word,K
4.2.5.3.36,הרי,word,K
136vA.12,lb,ms_layout_line_break,K
4.2.5.3.37,היא,word,K
4.2.5.3.38,שלו,word,K
4.2.5.3.39,כך,word,K
4.2.5.3.40,היה,word,K
4.2.5.3.41,בויתס,word,K
4.2.5.3.42,בין,word,K
4.2.5.3.43,זנון,word,K
136vA.13,lb,ms_layout_line_break,K
4.2.5.3.44,עוש(◌◌◌◌)[ה,word,K
4.2.5.3.45,על,word,K
4.2.5.3.46,פי],word,K
4.2.5.3.47,חכמ׳,word,K
4.2.5.4,ab,milestone,K
4.2.5.4.1,אין,word,K
4.2.5.4.2,מושיבין,word,K
136vA.14,lb,ms_layout_line_break,K
4.2.5.4.3,חנווני,word,K
4.2.5.4.4,למחצית,word,K
4.2.5.4.5,שכר,word,K
4.2.5.4.6,לא,word,K
4.2.5.4.7,יתן,word,K
4.2.5.4.8,לו,word,K
136vA.15,lb,ms_layout_line_break,K
4.2.5.4.9,מעות,word,K
4.2.5.4.10,ליקח,word,K
4.2.5.4.11,בהן,word,K
4.2.5.4.12,פירות,word,K
4.2.5.4.13,למחצית,word,K
136vA.16,lb,ms_layout_line_break,K
4.2.5.4.14,שכר,word,K
4.2.5.4.15,אלא,word,K
4.2.5.4.16,אם,word,K
4.2.5.4.17,כן,word,K
4.2.5.4.18,נתן,word,K
4.2.5.4.19,לו,word,K
4.2.5.4.20,שכרו,word,K
4.2.5.4.21,כפועל,word,K
136vA.17,lb,ms_layout_line_break,K
4.2.5.4.22,בטל,word,K
4.2.5.4.23,אין,word,K
4.2.5.4.24,מושיבין,word,K
4.2.5.4.25,תרנגלים,word,K
4.2.5.4.26,למחצה,word,K
136vA.18,lb,ms_layout_line_break,K
4.2.5.4.27,ואין,word,K
4.2.5.4.28,שמין,word,K
4.2.5.4.29,עגלים,word,K
4.2.5.4.30,וסייחים,word,K
4.2.5.4.31,למחצה,word,K
136vA.19,lb,ms_layout_line_break,K
4.2.5.4.32,אלא,word,K
4.2.5.4.33,אם,word,K
4.2.5.4.34,כן,word,K
4.2.5.4.35,נתן,word,K
4.2.5.4.36,לו,word,K
4.2.5.4.37,שכר,word,K
4.2.5.4.38,עמלו,word,K
4.2.5.4.39,ומזונו,word,K
136vA.20,lb,ms_layout_line_break,K
4.2.5.4.40,אבל,word,K
4.2.5.4.41,מקבלים,word,K
4.2.5.4.42,עגלים,word,K
4.2.5.4.43,וסייחים,word,K
4.2.5.4.44,למחצה,word,K
136vA.21,lb,ms_layout_line_break,K
4.2.5.4.45,ומגדלים,word,K
4.2.5.4.46,אותן,word,K
4.2.5.4.47,עד,word,K
4.2.5.4.48,שיהו,word,K
4.2.5.4.49,[מ]שלושים,word,K
136vA.22,lb,ms_layout_line_break,K
4.2.5.4.50,וחמור,word,K
4.2.5.4.51,עד,word,K
4.2.5.4.52,שתהא,word,K
4.2.5.4.53,טוענת,word,K
4.2.5.5,ab,milestone,K
136vA.23,lb,ms_layout_line_break,K
4.2.5.5.1,שמין,word,K
4.2.5.5.2,פרה,word,K
4.2.5.5.3,וחמור,word,K
4.2.5.5.4,וכל,word,K
4.2.5.5.5,דבר,word,K
4.2.5.5.6,שדרכו,word,K
136vA.24,lb,ms_layout_line_break,K
4.2.5.5.7,לעשות,word,K
4.2.5.5.8,ולאוכל,word,K
4.2.5.5.9,מקום,word,K
4.2.5.5.10,שנהגו,word,K
4.2.5.5.11,לחלוק,word,K
136vA.25,lb,ms_layout_line_break,K
4.2.5.5.12,את,word,K
4.2.5.5.13,הוולד,word,K
4.2.5.5.14,מיד,word,K
4.2.5.5.15,חולקים,word,K
4.2.5.5.16,ומקום,word,K
4.2.5.5.17,שנהגו,word,K
136vA.26,lb,ms_layout_line_break,K
4.2.5.5.18,לגדל,word,K
4.2.5.5.19,יגדילו,word,K
4.2.5.5.20,רבן,word,K
4.2.5.5.21,שמעון,word,K
4.2.5.5.22,בן,word,K
4.2.5.5.23,גמליא׳,word,K
4.2.5.5.24,או׳,word,K
136vA.27,lb,ms_layout_line_break,K
4.2.5.5.25,שמין,word,K
4.2.5.5.26,עגל,word,K
4.2.5.5.27,עם,word,K
4.2.5.5.28,אמו,word,K
4.2.5.5.29,וסייח,word,K
4.2.5.5.30,עם,word,K
4.2.5.5.31,אמו,word,K
136vA.28,lb,ms_layout_line_break,K
4.2.5.5.32,ומפרין,word,K
4.2.5.5.33,על,word,K
4.2.5.5.34,שדהו,word,K
4.2.5.5.35,ואינו,word,K
4.2.5.5.36,חושש,word,K
4.2.5.5.37,משם,word,K
136vA.29,lb,ms_layout_line_break,K
4.2.5.5.38,רבית,word,K
4.2.5.6,ab,milestone,K
4.2.5.6.1,אין,word,K
4.2.5.6.2,מקבלין,word,K
4.2.5.6.3,צאן,word,K
4.2.5.6.4,ברזל,word,K
136vA.30,lb,ms_layout_line_break,K
4.2.5.6.5,מישרא׳,word,K
4.2.5.6.6,מפני,word,K
4.2.5.6.7,שהיא,word,K
4.2.5.6.8,ריבית,word,K
4.2.5.6.9,אבל,word,K
136vB,cb,ms_structure_new_column,K
136vB.1,lb,ms_layout_line_break,K
4.2.5.6.10,מקבלין,word,K
4.2.5.6.11,צאן,word,K
4.2.5.6.12,ברזל,word,K
4.2.5.6.13,מן,word,K
4.2.5.6.14,הגוים,word,K
4.2.5.6.15,ולוים,word,K
4.2.5.6.16,מהן,word,K
136vB.2,lb,ms_layout_line_break,K
4.2.5.6.17,ומלווים,word,K
4.2.5.6.18,אותן,word,K
4.2.5.6.19,בריבית,word,K
4.2.5.6.20,וכן,word,K
4.2.5.6.21,בגר,word,K
4.2.5.6.22,תושב,word,K
136vB.3,lb,ms_layout_line_break,K
4.2.5.6.23,מלווה,word,K
4.2.5.6.24,הוא,word,K
4.2.5.6.25,ישרא׳,word,K
4.2.5.6.26,על,word,K
4.2.5.6.27,מעותיו,word,K
4.2.5.6.28,שלנוכרי,word,K
136vB.4,lb,ms_layout_line_break,K
4.2.5.6.29,מדעת,word,K
4.2.5.6.30,הנכרי,word,K
4.2.5.6.31,אבל,word,K
4.2.5.6.32,לא,word,K
4.2.5.6.33,מדעת,word,K
4.2.5.6.34,ישראל,word,K
136vB.5,lb,ms_layout_line_break,K
4.2.5.7,ab,milestone,K
4.2.5.7.1,אין,word,K
4.2.5.7.2,פוסקין,word,K
4.2.5.7.3,על,word,K
4.2.5.7.4,הפרות,word,K
4.2.5.7.5,עד,word,K
4.2.5.7.6,שיצא,word,K
136vB.6,lb,ms_layout_line_break,K
4.2.5.7.7,השער,word,K
4.2.5.7.8,היה,word,K
4.2.5.7.9,הוא,word,K
4.2.5.7.10,תחילה,word,K
4.2.5.7.11,לקוצרים,word,K
4.2.5.7.12,פוסק,word,K
136vB.7,lb,ms_layout_line_break,K
4.2.5.7.13,עמו,word,K
4.2.5.7.14,על,word,K
4.2.5.7.15,הגדיש,word,K
4.2.5.7.16,[ו]על,word,K
4.2.5.7.17,העבט,word,K
4.2.5.7.18,שלענבים,word,K
136vB.8,lb,ms_layout_line_break,K
4.2.5.7.19,ועל,word,K
4.2.5.7.20,המעטן,word,K
4.2.5.7.21,שלזיתין,word,K
4.2.5.7.22,ועל,word,K
4.2.5.7.23,הביצים,word,K
136vB.9,lb,ms_layout_line_break,K
4.2.5.7.24,שליוצר,word,K
4.2.5.7.25,ועל,word,K
4.2.5.7.26,הסיד,word,K
4.2.5.7.27,מישישקע,word,K
4.2.5.7.28,כיבשנו,word,K
136vB.10,lb,ms_layout_line_break,K
4.2.5.7.29,ופוסק,word,K
4.2.5.7.30,עמו,word,K
4.2.5.7.31,על,word,K
4.2.5.7.32,הזבל,word,K
4.2.5.7.33,כל,word,K
4.2.5.7.34,ימות,word,K
4.2.5.7.35,השנה,word,K
136vB.11,lb,ms_layout_line_break,K
4.2.5.7.36,ר׳,word,K
4.2.5.7.37,יוסה,word,K
4.2.5.7.38,או׳,word,K
4.2.5.7.39,אין,word,K
4.2.5.7.40,פוסק,word,K
4.2.5.7.41,עמו,word,K
4.2.5.7.42,על,word,K
4.2.5.7.43,הזבל,word,K
4.2.5.7.44,עד,word,K
136vB.12,lb,ms_layout_line_break,K
4.2.5.7.45,שיהא,word,K
4.2.5.7.46,לו,word,K
4.2.5.7.47,זבל,word,K
4.2.5.7.48,באשפות,word,K
4.2.5.7.49,וחכמ׳,word,K
4.2.5.7.50,מתירין,word,K
136vB.13,lb,ms_layout_line_break,K
4.2.5.7.51,פוסק,word,K
4.2.5.7.52,עמו,word,K
4.2.5.7.53,כשער,word,K
4.2.5.7.54,הגבוה,word,K
4.2.5.7.55,ר׳,word,K
4.2.5.7.56,יהודה,word,K
4.2.5.7.57,או׳,word,K
136vB.14,lb,ms_layout_line_break,K
4.2.5.7.58,אף,word,K
4.2.5.7.59,על,word,K
4.2.5.7.60,פי,word,K
4.2.5.7.61,שלא,word,K
4.2.5.7.62,פסק,word,K
4.2.5.7.63,עימו,word,K
4.2.5.7.64,יכול,word,K
4.2.5.7.65,הוא,word,K
136vB.15,lb,ms_layout_line_break,K
4.2.5.7.66,לומ׳,word,K
4.2.5.7.67,לו,word,K
4.2.5.7.68,תן,word,K
4.2.5.7.69,לי,word,K
4.2.5.7.70,כזה,word,K
4.2.5.7.71,אותן,word,K
4.2.5.7.72,לי,word,K
4.2.5.7.73,את,word,K
4.2.5.7.74,מעותיי,word,K
136vB.16,lb,ms_layout_line_break,K
4.2.5.8,ab,milestone,K
4.2.5.8.1,מלוה,word,K
4.2.5.8.2,אדם,word,K
4.2.5.8.3,את,word,K
4.2.5.8.4,אריסיו,word,K
4.2.5.8.5,חיטין,word,K
136vB.17,lb,ms_layout_line_break,K
4.2.5.8.6,בחיטין,word,K
4.2.5.8.7,לזרע,word,K
4.2.5.8.8,אבל,word,K
4.2.5.8.9,לא,word,K
4.2.5.8.10,לאוכל,word,K
4.2.5.8.11,שהיה,word,K
136vB.18,lb,ms_layout_line_break,K
4.2.5.8.12,רבן,word,K
4.2.5.8.13,גמליא׳,word,K
4.2.5.8.14,מלוה,word,K
4.2.5.8.15,את,word,K
4.2.5.8.16,אריסיו,word,K
4.2.5.8.17,חיטין,word,K
136vB.19,lb,ms_layout_line_break,K
4.2.5.8.18,ביוקר,word,K
4.2.5.8.19,והוזלו,word,K
4.2.5.8.20,או,word,K
4.2.5.8.21,בזול,word,K
4.2.5.8.22,והוקירו,word,K
4.2.5.8.23,ונוטל,word,K
136vB.20,lb,ms_layout_line_break,K
4.2.5.8.24,מהן,word,K
4.2.5.8.25,כשער,word,K
4.2.5.8.26,הזול,word,K
4.2.5.8.27,לא,word,K
4.2.5.8.28,שהלכה,word,K
4.2.5.8.29,כן,word,K
4.2.5.8.30,אלא,word,K
136vB.21,lb,ms_layout_line_break,K
4.2.5.8.31,שרצה,word,K
4.2.5.8.32,להחמיר,word,K
4.2.5.8.33,על,word,K
4.2.5.8.34,עצמו,word,K
4.2.5.9,ab,milestone,K
4.2.5.9.1,לא,word,K
136vB.22,lb,ms_layout_line_break,K
4.2.5.9.2,יאמר,word,K
4.2.5.9.3,אדם,word,K
4.2.5.9.4,לחבירו,word,K
4.2.5.9.5,הלוויני,word,K
4.2.5.9.6,כור,word,K
4.2.5.9.7,חיטין,word,K
136vB.23,lb,ms_layout_line_break,K
4.2.5.9.8,ואני,word,K
4.2.5.9.9,נותן,word,K
4.2.5.9.10,לך,word,K
4.2.5.9.11,לגורן,word,K
4.2.5.9.12,אלא,word,K
4.2.5.9.13,אומ׳,word,K
4.2.5.9.14,לו,word,K
4.2.5.9.15,עד,word,K
136vB.24,lb,ms_layout_line_break,K
4.2.5.9.16,שיבא,word,K
4.2.5.9.17,בני,word,K
4.2.5.9.18,או,word,K
4.2.5.9.19,עד,word,K
4.2.5.9.20,שאמצא,word,K
4.2.5.9.21,מפתח,word,K
4.2.5.9.22,הלל,word,K
136vB.25,lb,ms_layout_line_break,K
4.2.5.9.23,אס(ו)ר,word,K
4.2.5.9.24,וכך,word,K
4.2.5.9.25,היה,word,K
4.2.5.9.26,הלל,word,K
4.2.5.9.27,[אומ]׳,word,K
4.2.5.9.28,לא,word,K
4.2.5.9.29,תלוה,word,K
4.2.5.9.30,אשה,word,K
136vB.26,lb,ms_layout_line_break,K
4.2.5.9.31,ככר,word,K
4.2.5.9.32,לחברתה,word,K
4.2.5.9.33,עד,word,K
4.2.5.9.34,שתעשינו,word,K
4.2.5.9.35,דמים,word,K
136vB.27,lb,ms_layout_line_break,K
4.2.5.9.36,שמא,word,K
4.2.5.9.37,יוקירו,word,K
4.2.5.9.38,החיטין,word,K
4.2.5.9.39,ונמצאו,word,K
4.2.5.9.40,באות,word,K
136vB.28,lb,ms_layout_line_break,K
4.2.5.9.41,לידי,word,K
4.2.5.9.42,ריבית,word,K
4.2.5.10,ab,milestone,K
4.2.5.10.1,אומר,word,K
4.2.5.10.2,אדם,word,K
136vB.29,lb,ms_layout_line_break,K
4.2.5.10.3,לחבירו,word,K
4.2.5.10.4,נכיש,word,K
4.2.5.10.5,עמי,word,K
4.2.5.10.6,ואנכיש,word,K
4.2.5.10.7,עמך,word,K
136vB.30,lb,ms_layout_line_break,K
4.2.5.10.8,עדור,word,K
4.2.5.10.9,עמי,word,K
4.2.5.10.10,ואעדור,word,K
4.2.5.10.11,עמך,word,K
4.2.5.10.12,אבל,word,K
4.2.5.10.13,לא,word,K
4.2.5.10.14,יאמר,word,K
137rA,cb,ms_structure_new_column,K
137rA.1,lb,ms_layout_line_break,K
4.2.5.10.15,לו,word,K
4.2.5.10.16,נכיש,word,K
4.2.5.10.17,עמי,word,K
4.2.5.10.18,ואעדור,word,K
4.2.5.10.19,עמך,word,K
4.2.5.10.20,עדור,word,K
4.2.5.10.21,עמי,word,K
137rA.2,lb,ms_layout_line_break,K
4.2.5.10.22,ואנכיש,word,K
4.2.5.10.23,עמך,word,K
4.2.5.10.24,כל,word,K
4.2.5.10.25,ימי,word,K
4.2.5.10.26,גרי<ר|ד>,word,K
4.2.5.10.27,אחד,word,K
4.2.5.10.28,כל,word,K
137rA.3,lb,ms_layout_line_break,K
4.2.5.10.29,ימי,word,K
4.2.5.10.30,רביעה,word,K
4.2.5.10.31,אחת,word,K
4.2.5.10.32,לא,word,K
4.2.5.10.33,יאמר,word,K
4.2.5.10.34,לו,word,K
4.2.5.10.35,חרוש,word,K
137rA.4,lb,ms_layout_line_break,K
4.2.5.10.36,עמי,word,K
4.2.5.10.37,בגרי<ר|ד>,word,K
4.2.5.10.38,ואני,word,K
4.2.5.10.39,עמך,word,K
4.2.5.10.40,ברביעה,word,K
137rA.5,lb,ms_layout_line_break,K
4.2.5.10.41,רבן,word,K
4.2.5.10.42,גמליא׳,word,K
4.2.5.10.43,או׳,word,K
4.2.5.10.44,יש,word,K
4.2.5.10.45,ריבית,word,K
4.2.5.10.46,מוקדמת,word,K
137rA.6,lb,ms_layout_line_break,K
4.2.5.10.47,ויש,word,K
4.2.5.10.48,רבית,word,K
4.2.5.10.49,מא[ו]חרת,word,K
4.2.5.10.50,כיצד,word,K
4.2.5.10.51,נתן,word,K
4.2.5.10.52,את,word,K
137rA.7,lb,ms_layout_line_break,K
4.2.5.10.53,עיניו,word,K
4.2.5.10.54,ללוות,word,K
4.2.5.10.55,ממנו,word,K
4.2.5.10.56,היה,word,K
4.2.5.10.57,משליח,word,K
4.2.5.10.58,לו,word,K
137rA.8,lb,ms_layout_line_break,K
4.2.5.10.59,ואמ׳,word,K
4.2.5.10.60,בשביל,word,K
4.2.5.10.61,שילוויני,word,K
4.2.5.10.62,זו,word,K
4.2.5.10.63,היא,word,K
4.2.5.10.64,ריבית,word,K
137rA.9,lb,ms_layout_line_break,K
4.2.5.10.65,מוקדמת,word,K
4.2.5.10.66,(ל)לווה,word,K
4.2.5.10.67,ממנו,word,K
4.2.5.10.68,והחזיר,word,K
4.2.5.10.69,לו,word,K
137rA.10,lb,ms_layout_line_break,K
4.2.5.10.70,את,word,K
4.2.5.10.71,מעותיו,word,K
4.2.5.10.72,שהיו,word,K
4.2.5.10.73,בטילות,word,K
4.2.5.10.74,אצלי,word,K
4.2.5.10.75,זו,word,K
137rA.11,lb,ms_layout_line_break,K
4.2.5.10.76,היא,word,K
4.2.5.10.77,ריבית,word,K
4.2.5.10.78,מאוחרת,word,K
4.2.5.10.79,ר׳,word,K
4.2.5.10.80,שמעון,word,K
4.2.5.10.81,אומ׳,word,K
137rA.12,lb,ms_layout_line_break,K
4.2.5.10.82,יש,word,K
4.2.5.10.83,ריבית,word,K
4.2.5.10.84,דברים,word,K
4.2.5.10.85,לא,word,K
4.2.5.10.86,יאמר,word,K
4.2.5.10.87,לו,word,K
4.2.5.10.88,דע,word,K
4.2.5.10.89,אם,word,K
137rA.13,lb,ms_layout_line_break,K
4.2.5.10.90,בא,word,K
4.2.5.10.91,איש,word,K
4.2.5.10.92,פלוני,word,K
4.2.5.10.93,ממקום,word,K
4.2.5.10.94,פל׳,word,K
4.2.5.11,ab,milestone,K
4.2.5.11.1,ואלו,word,K
137rA.14,lb,ms_layout_line_break,K
4.2.5.11.2,עוברים,word,K
4.2.5.11.3,בלא,word,K
4.2.5.11.4,תעשה,word,K
4.2.5.11.5,המלווה,word,K
4.2.5.11.6,והלווה,word,K
137rA.15,lb,ms_layout_line_break,K
4.2.5.11.7,והערב,word,K
4.2.5.11.8,והעדים,word,K
4.2.5.11.9,וחכמ׳,word,K
4.2.5.11.10,אומ׳,word,K
4.2.5.11.11,אף,word,K
4.2.5.11.12,הסופר,word,K
137rA.16,lb,ms_layout_line_break,K
4.2.5.11.13,עוברים,word,K
4.2.5.11.14,על,word,K
4.2.5.11.15,בל,word,K
4.2.5.11.16,תתן,word,K
4.2.5.11.17,לו,word,K
4.2.5.11.18,ועל,word,K
4.2.5.11.19,בל,word,K
4.2.5.11.20,תקח,word,K
4.2.5.11.21,ממנו,word,K
137rA.17,lb,ms_layout_line_break,K
4.2.5.11.22,ועל,word,K
4.2.5.11.23,לא,word,K
4.2.5.11.24,תהיה,word,K
4.2.5.11.25,לו,word,K
4.2.5.11.26,כנושה,word,K
4.2.5.11.27,ועל,word,K
4.2.5.11.28,לא,word,K
4.2.5.11.29,תשימון,word,K
137rA.18,lb,ms_layout_line_break,K
4.2.5.11.30,עליו,word,K
4.2.5.11.31,נשך,word,K
4.2.5.11.32,ולפני,word,K
4.2.5.11.33,עור,word,K
4.2.5.11.34,לא,word,K
4.2.5.11.35,תתן,word,K
4.2.5.11.36,מכשול,word,K
137rA.19,lb,ms_layout_line_break,K
4.2.5.11.37,ויראתה,word,K
4.2.5.11.38,מאלהיך,word,K
4.2.5.11.39,אני,word,K
4.2.5.11.40,ייי,word,K
137rA.20,lb,ms_layout_line_break,K
4.2.5.T,trailer,paratext,K
4.2.5.T.1,פר׳,paratext,K
4.2.5.T.2,יה׳,paratext,K
4.2.5.T.3,הל׳,paratext,K
4.2.5.T.4,י׳ג׳,paratext,K
4.2.6,div3,ms_text_structure_chapter,K
137rA.21,lb,ms_layout_line_break,K
4.2.6.1,ab,milestone,K
4.2.6.1.1,השוכר,word,K
4.2.6.1.2,את,word,K
4.2.6.1.3,האומנים,word,K
4.2.6.1.4,והיטעו,word,K
4.2.6.1.5,זה,word,K
4.2.6.1.6,את,word,K
137rA.22,lb,ms_layout_line_break,K
4.2.6.1.7,זה,word,K
4.2.6.1.8,ואין,word,K
4.2.6.1.9,לו,word,K
4.2.6.1.10,זה,word,K
4.2.6.1.11,על,word,K
4.2.6.1.12,זה,word,K
4.2.6.1.13,אלא,word,K
4.2.6.1.14,תרעומת,word,K
137rA.23,lb,ms_layout_line_break,K
4.2.6.1.15,שכר,word,K
4.2.6.1.16,את,word,K
4.2.6.1.17,החמר,word,K
4.2.6.1.18,ואת,word,K
4.2.6.1.19,הקדר,word,K
4.2.6.1.20,פיריאן,word,K
137rA.24,lb,ms_layout_line_break,K
4.2.6.1.21,פרים,word,K
4.2.6.1.22,חלילים,word,K
4.2.6.1.23,לכלה,word,K
4.2.6.1.24,או,word,K
4.2.6.1.25,למת,word,K
4.2.6.1.26,פועלים,word,K
137rA.25,lb,ms_layout_line_break,K
4.2.6.1.27,ל[ה]עלות,word,K
4.2.6.1.28,פישתנו,word,K
4.2.6.1.29,מן,word,K
4.2.6.1.30,המישרה,word,K
4.2.6.1.31,וכל,word,K
4.2.6.1.32,דבר,word,K
137rA.26,lb,ms_layout_line_break,K
4.2.6.1.33,שהוא,word,K
4.2.6.1.34,אבד,word,K
4.2.6.1.35,וחזרו,word,K
4.2.6.1.36,בהם,word,K
4.2.6.1.37,מקום,word,K
4.2.6.1.38,שאין,word,K
137rA.27,lb,ms_layout_line_break,K
4.2.6.1.39,אדם,word,K
4.2.6.1.40,שוכר,word,K
4.2.6.1.41,עליהם,word,K
4.2.6.1.42,או,word,K
4.2.6.1.43,מטען,word,K
4.2.6.2,ab,milestone,K
137rA.28,lb,ms_layout_line_break,K
4.2.6.2.1,השוכר,word,K
4.2.6.2.2,את,word,K
4.2.6.2.3,האומנים,word,K
4.2.6.2.4,וחזרו,word,K
4.2.6.2.5,בהן,word,K
4.2.6.2.6,ידן,word,K
137rA.29,lb,ms_layout_line_break,K
4.2.6.2.7,לתחתונה,word,K
4.2.6.2.8,ואם,word,K
4.2.6.2.9,בעל,word,K
4.2.6.2.10,הבית,word,K
4.2.6.2.11,חזר,word,K
4.2.6.2.12,בו,word,K
4.2.6.2.13,ידו,word,K
137rA.30,lb,ms_layout_line_break,K
4.2.6.2.14,לתחתונה,word,K
4.2.6.2.15,וכל,word,K
4.2.6.2.16,המשנה,word,K
4.2.6.2.17,ידו,word,K
4.2.6.2.18,לתחתונה,word,K
4.2.6.2.19,וכל,word,K
137rB,cb,ms_structure_new_column,K
137rB.1,lb,ms_layout_line_break,K
4.2.6.2.20,החוזר,word,K
4.2.6.2.21,בו,word,K
4.2.6.2.22,ידו,word,K
4.2.6.2.23,לתחתונה,word,K
4.2.6.3,ab,milestone,K
4.2.6.3.1,השוכר,word,K
137rB.2,lb,ms_layout_line_break,K
4.2.6.3.2,את,word,K
4.2.6.3.3,החמור,word,K
4.2.6.3.4,להוליכו,word,K
4.2.6.3.5,בהר,word,K
4.2.6.3.6,והוליכה,word,K
137rB.3,lb,ms_layout_line_break,K
4.2.6.3.7,בבקעה,word,K
4.2.6.3.8,בבקעה,word,K
4.2.6.3.9,והוליכה,word,K
4.2.6.3.10,בהר,word,K
4.2.6.3.11,אפילו,word,K
137rB.4,lb,ms_layout_line_break,K
4.2.6.3.12,זה,word,K
4.2.6.3.13,עשרת,word,K
4.2.6.3.14,מילים,word,K
4.2.6.3.15,וזו,word,K
4.2.6.3.16,עשרת,word,K
4.2.6.3.17,מילים,word,K
137rB.5,lb,ms_layout_line_break,K
4.2.6.3.18,ומיתה,word,K
4.2.6.3.19,חייב,word,K
4.2.6.3.20,שכר,word,K
4.2.6.3.21,את,word,K
4.2.6.3.22,החמור,word,K
4.2.6.3.23,והיבריקה,word,K
137rB.6,lb,ms_layout_line_break,K
4.2.6.3.24,או,word,K
4.2.6.3.25,שנישאת,word,K
4.2.6.3.26,[ב]אינגרייא,word,K
4.2.6.3.27,אומ׳,word,K
4.2.6.3.28,לו,word,K
4.2.6.3.29,הרי,word,K
137rB.7,lb,ms_layout_line_break,K
4.2.6.3.30,שלך,word,K
4.2.6.3.31,לפניך,word,K
4.2.6.3.32,מיתה,word,K
4.2.6.3.33,או,word,K
4.2.6.3.34,נשברה,word,K
4.2.6.3.35,חייב,word,K
137rB.8,lb,ms_layout_line_break,K
4.2.6.3.36,להעמיד,word,K
4.2.6.3.37,לו,word,K
4.2.6.3.38,חמור,word,K
4.2.6.3.39,השוכר,word,K
4.2.6.3.40,את,word,K
137rB.9,lb,ms_layout_line_break,K
4.2.6.3.41,החמור,word,K
4.2.6.3.42,להוליכה,word,K
4.2.6.3.43,בהר,word,K
4.2.6.3.44,והוליכה,word,K
4.2.6.3.45,בבקעה,word,K
137rB.10,lb,ms_layout_line_break,K
4.2.6.3.46,אם,word,K
4.2.6.3.47,החליקה,word,K
4.2.6.3.48,פטור,word,K
4.2.6.3.49,ואם,word,K
4.2.6.3.50,הוחמה,word,K
4.2.6.3.51,חייב,word,K
137rB.11,lb,ms_layout_line_break,K
4.2.6.3.52,בבקעה,word,K
4.2.6.3.53,והוליכה,word,K
4.2.6.3.54,בהר,word,K
4.2.6.3.55,אם,word,K
4.2.6.3.56,החליקה,word,K
137rB.12,lb,ms_layout_line_break,K
4.2.6.3.57,חייב,word,K
4.2.6.3.58,ואם,word,K
4.2.6.3.59,הוחמה,word,K
4.2.6.3.60,פטור,word,K
